id|time|attempt|sentence
12|1519842841.4191647||В результате , по данным Росстата , доля доходов от предпринимательской деятельности за время правления Путина просто обрушилась : с 15 , 2 % в 2000 году до 7 , 8 % в 2016-м  обрушилась : с 15 , 2 % в 2000 году __до__ 7 , 8 % в 2016-м .
12|1519842301.6337395||В результате , по данным Росстата ,  доля доходов от предпринимательской деятельности за время правления Путина просто __обрушилась__ : с 15 , 2 % в 2000 году до  7 , 8 % в 2016-м .
12|1522080819.757931||Но __до__ того — еще один важный тезис .
12|1522081359.5937896||Будем честными : 32 % непришедших на выборы —  это совсем не только сторонники « забастовки избирателей » , __объявленной__ Алексеем Навальным .
12|1522251458.1813648||Предварительные данные математиков , в частности , Сергея Шпилькина  , показывают плюс-минус 10 млн аномальных голосов , то есть __вброшенных__ бюллетеней за __победившего__ кандидата .
13|1518468172.5701623||__Для__ справки – за весь период Великой Отечественной войны естественная смертность  взрослого населения Советского Союза по сравнению с мирным временем возросла всего на тринадцать процентов .
14|1518498527.4162729||Кроме  того , я работаю в медицинском центре университета , перевожу __с__ __русского__ на английский .
15|1561624632.3785574|1|Только  они разговаривали не просто , как другие ребята , а __рассказывали__ друг другу разные небылицы , будто пошли на спор ,  кто кого переврет .
15|1561629512.0051844|1|Перед нами движутся религиозные процессии , плывут корабли , акробаты рискуют жизнью в играх с быком , придворные дамы восседают на пиру ... Можно увидеть , как выглядели  и что делали люди __той__ далекой эпохи , но , __к__ __сожалению__ , нельзя понять , __о__ чем они __говорят__ .
15|1561629512.0051844|1|Перед нами движутся религиозные процессии , плывут корабли , акробаты рискуют жизнью в играх с быком , придворные дамы восседают на пиру ... Можно увидеть , как выглядели и что делали люди той далекой  эпохи , но , __к__ __сожалению__ , нельзя понять , __о__ чем они __говорят__ .
16|1569342422.4812253|1|Этот полезный  , увлекательный вид спорта – им можно заниматься и зимой __в__ __плавательном__ бассейне .
16|1569342422.4812253|1|" __Учиться__ начинают с простого __прыжка__ вниз __ногами__ – " __солдатиком__ "  . " 
16|1569341941.6374826|1|__Древнеегипетская__ цивилизация просуществовала 3500 лет и __создала__ много замечательнейших памятников древней культуры .
16|1569341941.6374826|1|Первые __египтяне__ были странствующими охотниками , которые пришли __из__ пустыни и поселились в долине __Нила__ .
16|1569341941.6374826|1|__На__ __этой__ почве хорошо росла __трава__ , что обеспечивало __пастбищами__ овец  , коз и крупный рогатый скот .
16|1569342009.470703|2|Древнеегипетская цивилизация просуществовала 3500 лет и __создала__ много замечательнейших памятников древней культуры .
16|1569342009.470703|2|Первые __египтяне__ были странствующими охотниками , которые пришли __из__ пустыни и поселились в долине __Нила__ .
16|1569342009.470703|2|__На__ __этой__ почве хорошо росла __трава__ , что обеспечивало __пастбищами__ овец  , коз и крупный рогатый скот .
17|1526296804.1095238||» Если твоя жена или свояченица играет гаммы , то  не выходи из себя , а не находи себе места __от__ радости , что ты слушаешь игру , а не вой  шакалов или кошачий концерт .
18|1526329461.5629783||» Когда в твой палец __попадает__ заноза , __радуйся__ : « Хорошо , что не в  глаз !
18|1526329461.5629783||» Если  твоя жена или свояченица играет гаммы , то не выходи __из__ себя , а не находи себе места от радости ,  что ты слушаешь игру , а не вой шакалов или кошачий концерт .
18|1526474567.6404917||— Василий Блаженный — и Спас-на-Бору , итальянские соборы — и что-то киргизское в остриях башен на кремлевских стенах ... » Приезжая в сумерки , я иногда заставал ее на диване только в одном шелковом архалуке , отороченном соболем , — наследство моей астраханской бабушки , сказала она , — сидел возле нее в полутьме , не зажигая  огня , и __целовал__ ее __руки__ , __ноги__ , изумительное __в__ своей гладкости тело ... И она ничему не противилась ,  но все молча .
18|1526474567.6404917||— Василий Блаженный  — и Спас-на-Бору , итальянские соборы — и что-то киргизское __в__ __остриях__ башен на кремлевских стенах ... » Приезжая в сумерки  , я иногда заставал ее на диване только в одном шелковом архалуке , отороченном соболем , — наследство моей астраханской бабушки , сказала она , — сидел возле нее в полутьме , не зажигая огня , и целовал ее руки , ноги , изумительное в своей гладкости тело ... И она ничему не противилась , но все молча .
18|1526474891.6104639||Когда же чувствовала , что я больше не __в__ __силах__ владеть собой , отстраняла меня , садилась и ,  не повышая голоса , просила зажечь свет , потом уходила в спальню .
18|1526332363.3299146||Темнел московский серый зимний день , холодно зажигался газ в фонарях , тепло освещались витрины магазинов — и разгоралась вечерняя , освобождающаяся от дневных дел московская жизнь : гуще и бодрей неслись извозчичьи санки , тяжелей гремели переполненные , ныряющие трамваи , — в сумраке уже видно было , как с шипением сыпались с проводов зеленые звезды — оживленнее спешили по снежным тротуарам мутно чернеющие прохожие ... Каждый вечер мчал меня в этот час на вытягивающемся рысаке мой кучер — от Красных ворот к храму Христа Спасителя : она жила против него ; каждый вечер я возил ее обедать в « Прагу » , в « Эрмитаж » , в « Метрополь » , после обеда в театры , на концерты , а там к « Яру » , в « Стрельну » ... Чем все это должно кончиться , я не знал и старался не думать , не додумывать : было бесполезно — так же , как говорить с ней об этом : она раз навсегда отвела разговоры о нашем будущем ; она была загадочна , непонятна для меня , странны были и наши с ней отношения — совсем  __близки__ мы все еще не были ; и все это __без__ __конца__ держало меня в неразрешающемся напряжении , в мучительном ожидании  — и вместе с тем был я несказанно счастлив каждым часом , проведенным возле нее .
18|1526332027.411468||Темнел московский серый зимний день , холодно зажигался газ в фонарях , тепло освещались витрины магазинов — и разгоралась вечерняя , освобождающаяся от дневных дел московская жизнь : гуще и бодрей неслись извозчичьи санки , тяжелей гремели переполненные , ныряющие трамваи , — в сумраке уже видно было , как с шипением сыпались с проводов зеленые звезды — оживленнее спешили по снежным тротуарам мутно чернеющие прохожие ... Каждый вечер мчал  меня в этот час на вытягивающемся рысаке мой кучер — __от__ Красных ворот __к__ __храму__ Христа Спасителя : она жила против  него ; каждый вечер я возил ее обедать в « Прагу » , в « Эрмитаж » , в « Метрополь » , после обеда в театры , на концерты , а там к « Яру » , в « Стрельну » ... Чем все это должно кончиться , я не знал и старался не думать , не додумывать : было бесполезно — так же , как говорить с ней об этом : она раз навсегда отвела разговоры о нашем будущем ; она была загадочна , непонятна для меня , странны были и наши с ней отношения — совсем близки мы все еще не были ; и все это без конца держало меня в неразрешающемся напряжении , в мучительном ожидании — и вместе с тем был я несказанно счастлив каждым часом , проведенным возле нее .
18|1526332027.411468||Темнел московский серый зимний день , холодно зажигался газ в фонарях , тепло освещались витрины магазинов — и разгоралась вечерняя , освобождающаяся от дневных дел московская жизнь : гуще и бодрей неслись извозчичьи санки , тяжелей гремели переполненные , ныряющие трамваи , — в сумраке уже видно было , как с шипением сыпались с проводов зеленые звезды — оживленнее спешили по снежным тротуарам мутно чернеющие прохожие ... Каждый вечер мчал меня в этот  час на вытягивающемся рысаке мой кучер — __от__ Красных ворот __к__ __храму__ Христа Спасителя : она жила против него ; каждый  вечер я возил ее обедать в « Прагу » , в « Эрмитаж » , в « Метрополь » , после обеда в театры , на концерты , а там к « Яру » , в « Стрельну » ... Чем все это должно кончиться , я не знал и старался не думать , не додумывать : было бесполезно — так же , как говорить с ней об этом : она раз навсегда отвела разговоры о нашем будущем ; она была загадочна , непонятна для меня , странны были и наши с ней отношения — совсем близки мы все еще не были ; и все это без конца держало меня в неразрешающемся напряжении , в мучительном ожидании — и вместе с тем был я несказанно счастлив каждым часом , проведенным возле нее .
18|1526401515.8012207||В комнате пахло цветами  , и она соединялась для меня с их запахом ; __за__ __одним__ окном низко лежала вдали огромная картина заречной снежно-сизой Москвы  ; в другое , левее , была видна часть Кремля , напротив , как-то не в меру близко , белела слишком новая громада Христа Спасителя , в золотом куполе которого синеватыми пятнами отражались галки , вечно вившиеся вокруг него ... « Странный город !
18|1526401515.8012207|| — говорил я себе , __думая__ об Охотном ряде , __об__ Иверской , о Василии Блаженном .
18|1526401515.8012207||В комнате пахло цветами , и она соединялась для меня с их запахом ; за одним окном низко лежала вдали огромная картина заречной снежно-сизой Москвы ;  в __другое__ , левее , была __видна__ часть Кремля , __напротив__ , как-то не в меру близко , __белела__ слишком новая  громада Христа Спасителя , в золотом куполе которого синеватыми пятнами отражались галки , вечно вившиеся вокруг него ... « Странный город !
18|1526398697.2525969||А что __до__ моей любви , то вы хорошо знаете , что ,  кроме отца и вас , у меня никого нет на свете .
19|1526588619.4464777||» Если жена тебе __изменила__ , то радуйся , что она изменила тебе , а  не отечеству .
20|1526377569.99385||Огромный вклад __в__ __понимание__ природы гравитационных волн внесли Ландау , Лифшиц , Зельдович  , Гинзбург .
20|1526377708.9013348||Первые попытки их зарегистрировать предпринял Джозеф Вебер из Мэрилендского университета ( США ) – он использовал созданный им резонансный приемник , основной недостаток которого  , однако , был в том , что он работал __в__ __узком__ __диапазоне__ частот .
20|1526379296.9349513||« __Из__ полученных данных видно , что мы потеряли около 10 %  темнохвойных лесов с 2000 года » , – отметил Е .
20|1526329751.3852472||Вторая волна распространения котиков __по__ ойкумене началась на несколько тысячелетий позже .
20|1526330354.590365|| Иначе , как __на__ борту драккаров они туда __попасть__ не __могли__ .
20|1526330354.590365||Иначе , как __на__ борту драккаров они туда __попасть__ не __могли__ .
20|1526330479.3374414||__Кроме__ того , коты часто __фигурируют__ в скандинавской мифологии : они  тащат на себе колесницу богини любви Фрейи , а у Локи из Утгарда был настолько большой кот , что его не мог поднять сам Тор .
21|1560863225.653698|2|И одними женами дело не __ограничивалось__ – новое исследование __показало__ , что скандинавы брали с собой еще и котов .
21|1560880103.2574587|1|— Вам __вдвоем__ здесь веселей будет .
21|1560880116.4368541|2|— Вам __вдвоем__ здесь веселей будет .
21|1560880413.3047457|1| Я говорю : — Ты смотри , Мишка , а __вдруг__ не сумеем !
21|1560879387.0605376|1|Перед нами движутся религиозные процессии , плывут корабли , акробаты рискуют жизнью в играх с быком , придворные дамы восседают на пиру ... Можно увидеть , как выглядели и  что __делали__ люди той далекой __эпохи__ , но , к __сожалению__ , нельзя понять , о чем они говорят .
21|1560879565.1759474|1|Ученым __удалось__ установить , что у минойцев существовало несколько видов письма .
21|1560879598.447468|2|Ученым __удалось__ установить , что у минойцев существовало несколько видов письма .
21|1560879881.184107|1|Именно он запечатлен __на__ __знаменитом__ __диске__ из Феста .
21|1560879883.6201394|2|Именно он запечатлен __на__ __знаменитом__ __диске__ из Феста .
22|1556827442.856553|1|Для  этого недостаточно выиграть 200 000 , получить Белого Орла , __жениться__ на хорошенькой , прослыть благонамеренным — все __эти__ блага __тленны__  и поддаются привычке .
23|1551431263.2672923||Вот одна __из__ них .
23|1551431987.2175586||После __нескольких__ ударов __топора__ оно упало , а __к__ середине его крестьянин обнаружил двух стариков , занятых какой-то неизвестной  игрой .
23|1551432314.9218087||Когда партия __закончилась__ и дровосек вернулся в село , то узнал , что  с тех пор , как он ушел , минули сотни лет ... В китайских шахматах 32 кружочка .
23|1551433307.118717||" __Шахматная__ доска состоит __из__ 64 клеток , посредине разделена " рекою " . " 
23|1551433307.118717||Если им удалось перейти реку , то они , по правилам игры ,  кроме __ходов__ на одно поле вперед , __могут__ делать и __боковые__ ходы .
23|1551434751.116831||Вместе с коллекцией в Петербург привезли представленный на выставке портрет Роберта Уолпола в полный рост  , заказанный самой __моделью__ Жан-Батисту ван Лоо и получивший одобрение __в__ виде размещения в спальне графа .
23|1551435737.869109||Среди лучшего на выставке — гравюра резцом « Блудный сын » Жан-Батиста Мишеля по картине Сальватора Розы , гравюра пунктиром Георга Зигмунда и  Иоганна Готлиба Фациусов по картине Антониса ван __Дейка__ « Бегство __в__ Египет » , гравюра резцом Франсуа де Пуалли по картине  Никола Пуссена « Святое семейство » .
23|1551435737.869109||Среди лучшего на выставке — гравюра резцом « Блудный сын » Жан-Батиста Мишеля по картине Сальватора Розы , гравюра пунктиром Георга Зигмунда и Иоганна Готлиба Фациусов по картине Антониса ван Дейка « Бегство в Египет » , гравюра резцом Франсуа де Пуалли по картине Никола Пуссена « Святое семейство »  резцом Франсуа де Пуалли по картине __Никола__ Пуссена « Святое __семейство__ » .
24|1555061061.9240952|1|Один  раз , когда я жил с мамой на даче , __ко__ мне в гости приехал Мишка .
24|1555061061.9240952|1|Я так __обрадовался__ , что и __сказать__ нельзя !
24|1555061154.3194013|2|Один  раз , когда я жил с мамой на даче , __ко__ мне в гости приехал Мишка .
24|1555061154.3194013|2|Я так __обрадовался__ , что и __сказать__ нельзя !
25|1551894634.6406305||Сейчас мы уже понимаем , что наши прежние __представления__ о __викингах__ как об одиноких , суровых грабителях и __налетчиках__  , несколько не соответствуют действительности .
25|1552069278.1213863||Нильские суда Одна из величайших цивилизаций  возникла на узкой полосе плодородной __земли__ вдоль __берегов__ реки Нил __в__ Египте .
26|1552142347.7840304||__Сумеете__ ?
26|1552126862.4441216|| Врачеватели должны были давать клятву Гиппократа , в которой говорилось __об__ обязанностях и ответственности врачевателя .
26|1551216148.1747973||Я готов был уйти с каждым возом , уехать с каждым господином почтенной наружности , нанимавшим извозчика ; но ни один , решительно никто не пригласил меня ; словно забыли меня , словно я для них был и в самом деле чужой            __Была__ чудная ночь , такая ночь , которая разве только и юбезный читатель .
26|1552498520.2976003||Даже он __заметил__ меня и принимает во мне душевное участие .
26|1552498688.2264156||Намедни , когда мы не __видались__ целые два __дня__ и на третий день встретились , мы  уже было и схватились за шляпы , да благо опомнились вовремя , опустили руки и с участием прошли друг подле друга .
26|1552733279.6549165||__Отворялось__ ли окно , __по__ которому __побарабанили__ сначала __тоненькие__ , белые , как сахар ,  пальчики , и высовывалась головка хорошенькой девушки , подзывавшей разносчика с горшками цветов , — мне тотчас же , тут же представлялось , что эти цветы только так покупаются , то есть вовсе не для того , чтоб наслаждаться весной и цветами в душной городской квартире , а что вот очень скоро все переедут на дачу и цветы с собою увезут .
26|1552733480.8792846||Мало того , я уже сделал такие успехи __в__ своем новом , особенном __роде__ открытий , что уже мог  безошибочно , по одному виду , обозначить , на какой кто даче живет .
26|1551442613.3728142||распространение христианства перестраивает всю структуру европейской культуры , а  переселения народов выдвигают новые народы и новые __языки__ , которые __в__ Средние века стали основой национальных литератур , существующих до наших  дней , историческая преемственность античной и новоевропейских культур всегда оставалась ощутимой , и античная литература всегда представлялась истоком и часто образцом новых литератур .
26|1551734521.9154205||- __по__ путям , открытым македонским завоеванием Персии , античная культура распространяется  на Восток , достигая Индии и Средней Азии ; в-третьих , эпоха римских завоеваний ( II-I вв .
26|1551965247.6069057||Первая стадия - переход от общинно-родового строя к рабовладельческому , от патриархального рабства к классическому , от « царской  власти » , еще хранящей многие __черты__ общинно-родовой демократии , __к__ аристократической республике .
26|1551976528.1819313|| История греческой и история римской литературы обычно излагаются раздельно лишь __из__ соображений педагогических ; в настоящем же очерке развитие этих литератур  прослеживается параллельно , как двух разноязычных вариантов единой культуры ( при всем своеобразии их культурных традиций ) .
26|1551989816.0163496||, до превращения христианства в господствующую религию , а весь последующий переходный период ,  несмотря на __обилие__ пережитков античной языческой культуры , относим уже __к__ предыстории средневековой литературы .
26|1551990221.7242134||_История __всемирной__ литературы : в 9 томах / Под редакцией И .
26|1553276296.7259681||В приюте __тебя__ могли наказать за то , что ты __встал__ ночью с  кровати , когда уже погасили свет .
26|1553276296.7259681|| В приюте __тебя__ могли наказать за то , что ты __встал__ ночью с __кровати__ , когда уже погасили свет .
26|1553456990.7784398||Когда она потянулась __к__ шторам , что-то ее вдруг остановило — а так хотелось  подлезть под них , чтобы посмотреть , как выглядит мир , когда в нем хозяйничают темные силы .
26|1553869736.9361217||Замрет  , заглянет в __комнату__ , проскользнет к следующему дому и __станет__ как __вкопанный__ .
26|1553869822.9200559||Теперь он __подошел__ совсем близко , и Софи __удалось__ его получше разглядеть .
26|1553870874.841209||Он открыл ее и влил __какую-то__ жидкость __в__ свою трубу .
26|1554555344.0470846|2|В лунном свете Софи увидела длинное , бледное и морщинистое лицо С  огромными ушами , острым , как нож , носом и __двумя__ блестящими глазами , которые смотрели прямо на нее .
26|1554555533.908306|1|Потом опрометью пробежала через всю спальню , __прыгнула__ в __постель__ и __спряталась__ под __одеялом__ .
26|1556092970.5681398|1|Озоновый слой __стратосферы__ защищает нас от жесткого __ультрафиолетового__ __излучения__ , но на самом-то деле озон токсичен – __будучи__ агрессивным  окислителем , он повреждает органы дыхания , вызывает мутации , а при высоких концентрациях может просто убить .
28|1565284787.2019434|1|— А я , — говорит Стасик , — сначала был маленький , а потом  __вырос__ большой , а потом снова стал маленький , а __теперь__ опять скоро __буду__ большой .
28|1554754256.5872526|1|__По__ дороге домой Павлик подумал , как бы ему дома не  досталось за то , что он лазит по чужим огородам .
28|1554754325.0288885|2|__По__ дороге домой Павлик подумал , как бы ему дома не  досталось за то , что он лазит по чужим огородам .
28|1565261092.0983055|1|Он __выстрелит__ и убьет меня .
28|1565262592.4273944|2|" — Нет  , отнесу : еще кто-нибудь увидит и дедушке из-за меня __попадет__ " .
28|1565270136.0679016|1|— А ты __на__ __Павлика__ не __смотри__ , сам понимать должен .
28|1565282612.8604655|1|Вот если б ты не принес __остальных__ , __тогда__ да , а так нет .
28|1565360754.6010008|1|Но затем Крит ослаб , и Микенская цивилизация стала господствовать на морских путях        « Перед нами книга __с__ __иллюстрациями__ , но __без__ __текста__ » , — писал о естный историк религии М .
28|1565360754.6010008|1|Но затем Крит ослаб , и Микенская цивилизация стала господствовать на морских путях    « Перед нами книга __с__ __иллюстрациями__ , но __без__ __текста__ » , — писал о __минойской__ культуре известный историк и М .
28|1565361453.1323576|1|Перед нами  движутся __религиозные__ процессии , __плывут__ корабли , акробаты рискуют жизнью __в__ __играх__ с быком , придворные дамы восседают на __пиру__ ...  Можно увидеть , как выглядели и что делали люди той далекой эпохи , но , к сожалению , нельзя понять , о чем они говорят .
28|1565361558.023746|2|Перед нами  движутся религиозные процессии , __плывут__ корабли , акробаты рискуют жизнью __в__ __играх__ с быком , придворные дамы восседают на __пиру__ ...  Можно увидеть , как выглядели и что делали люди той далекой эпохи , но , к сожалению , нельзя понять , о чем они говорят .
28|1565361958.6795983|1|Между тем в западной __части__ дворца __в__ Кноссе был __найден__ архив глиняных табличек .
28|1565366014.2383475|1|Именно он запечатлен __на__ __знаменитом__ __диске__ из Феста .
28|1565366151.9214354|2|Именно он запечатлен __на__ __знаменитом__ __диске__ из Феста .
28|1554743575.6373253|1|__До__ этого в Брюсселе будет __отшлифована__ совместная политическая декларация , касающаяся  отношения ЕС и Британии после выхода Британии из союза .
28|1554743654.5890934|2|__До__ этого в Брюсселе будет __отшлифована__ совместная политическая декларация , касающаяся  отношения ЕС и Британии после выхода Британии из союза .
28|1554631732.7801352|1|В 1774 – 1788 годах лондонский гравер  и издатель Джон Бойдел выпустил __двухтомник__ « Галерея Хоутон » __по__ названию __поместья__ Уолпола , где __хранилась__ коллекция .
28|1554633170.1589375|1|Среди лучшего на выставке — гравюра резцом « Блудный  сын » Жан-Батиста Мишеля по картине Сальватора Розы , гравюра __пунктиром__ Георга Зигмунда и Иоганна Готлиба Фациусов по картине Антониса ван  Дейка « Бегство в Египет » , гравюра резцом Франсуа де Пуалли по картине Никола Пуссена « Святое семейство » .
28|1565176956.0852919|2|Выставка , несомненно , __для__ __эстетов__ .
28|1565177156.4666598|1|206 произведений __из__ __нее__ Екатерине II .
28|1565177560.3170958|1|Вместе с  __коллекцией__ в Петербург привезли представленный на выставке портрет Роберта Уолпола __в__ полный рост , заказанный самой моделью Жан-Батисту ван Лоо и  получивший одобрение в виде размещения в спальне графа .
28|1565178991.3983884|1|В 1774 – 1788 годах лондонский гравер  и издатель Джон Бойдел выпустил двухтомник « Галерея Хоутон » __по__ __названию__ поместья Уолпола , где __хранилась__ коллекция .
28|1554586583.8408222|1|__Нильские__ суда Одна из __величайших__ цивилизаций __возникла__ на узкой полосе плодородной  земли вдоль берегов реки Нил в Египте .
28|1555263504.732018|1|__Нильские__ __суда__ Одна из величайших цивилизаций возникла __на__ узкой полосе плодородной земли вдоль берегов реки Нил в Египте  .
28|1555264177.5232425|1|На этой почве хорошо росла __трава__ , что обеспечивало __пастбищами__ овец , коз и __крупный__ рогатый  скот .
28|1555264366.0924976|2|На этой почве хорошо росла __трава__ , что обеспечивало пастбищами овец , коз и __крупный__ рогатый  скот .
28|1555267904.673489|1|__до__ н .
28|1555267904.673489|1|Менее , царь Верхнего Египта __со__ столицей в Нехеме , покорил Нижний Египет и стал первым  фараоном объединенного Египта .
