id|time|attempt|sentence
12|1522252002.8420115||Соответственно , Путин , скорее всего , получил не 56 , 4 млн голосов ( больше половины от всех имевших право голосовать 18 марта  — это 107 млн ) , а 46 млн с __небольшей__ , и явка , скорее всего , была не 67  , 47 % , а меньше — по-видимому , меньше , чем в 2012 году ( 65 , 34 % ) .
12|1522252002.8420115||Предварительные данные математиков , в частности , Сергея Шпилькина , показывают плюс-минус  10 млн аномальных голосов , то есть вброшенных бюллетеней за __победенного__ кандидата .
14|1518497992.4909787||В это воскресенье я была у бабушки , а потом у подруги           Русские __говорют__ , что понедельник – день тяжелый .
15|1561624632.3785574|1|Только они разговаривали не просто , как другие ребята , а рассказывали друг  другу разные небылицы , будто пошли на спор , кто __-то__ переврет .
16|1569342422.4812253|1|Для этого встают  на бортик бассейна так , чтобы захватить край его большими __палцем__ ног .
16|1569341941.6374826|1|Первые __египтянины__ были странствующими охотниками , которые пришли __к__ пустыни и поселились  в долине Нила .
16|1569342009.470703|2|Первые __египтянины__ были странствующими охотниками , которые пришли __к__ пустыни и поселились  в долине Нила .
17|1526295534.3295655||Сейчас мы уже понимаем ,  что наши прежние представления о викингах как об одиноких , __суровыз__ грабителях и налетчиках , несколько не __соответствует__ действительности .
17|1526295812.8569784||Исследователи из парижского Института Жака Моно проанализировали ДНК  290 котов из 30 археологических памятников , разбросанных по __разному__ __уголоку__ планеты : по Европе , __ближному__ Востоку и Африке .
17|1526295812.8569784||Исследователи из парижского Института Жака Моно проанализировали ДНК 290 котов из 30 археологических памятников  , разбросанных по __разному__ __уголоку__ планеты : по Европе , __ближному__ Востоку и Африке .
17|1526296656.4938886||Когда к тебе на дачу приезжают бедные родственники , то не бледней ,  а __торжествуй__ восклицай : « Хорошо , что это не __городовое__ !
17|1526296941.5865388||Радуйся , что ты не лошадь конножелезки , не коховская « запятая » , не трихина , не свинья , не осел ,  не медведь , которого водят цыгане , не клоп ... __здравствуйтерадуйся__ , что ты не хромой , не слепой , не  глухой , не немой , не холерный ... Радуйся , что в данную минуту ты не сидишь на скамье подсудимых , не видишь пред собой кредитора и не беседуешь о гонораре с Турбой .
18|1526313205.4775457||А это нетрудно  : Когда у тебя в кармане загораются спички , то __радуйсь__ и благодари небо , что у тебя в кармане не  пороховой погреб .
18|1526313205.4775457||Когда к тебе на дачу приезжают бедные родственники , то не бледней ,  а __торжествуй__ восклицай : « Хорошо , что это не __городово__ !
18|1526329461.5629783||» Когда в твой палец __попадут__ заноза , __радуйсь__ : « Хорошо , что не в __глазах__ !
18|1526329987.8000891||Радуйся , что ты не лошадь конножелезки , не коховская « запятая » , не трихина , не свинья , не осел , не медведь , которого водят цыгане , не клоп ... Радуйся , что ты не хромой , не слепой , не глухой , не немой , не холерный ... Радуйся , что в  данную минуту ты не сидишь на __скамьи__ подсудимых , не __видешь__ пред собой кредитора и не беседуешь о гонораре с Турбой  .
18|1526474567.6404917||— Василий __~блаженный__ — и Спас-на-Бору , итальянские соборы — и что-то киргизское  в остриях башен на кремлевских стенах ... » Приезжая в сумерки , я иногда заставал ее на диване только в одном шелковом архалуке , отороченном соболем , — наследство моей астраханской бабушки , сказала она , — сидел возле нее в полутьме , не зажигая огня , и целовал ее руки , ноги , изумительное в своей гладкости тело ... И она ничему не противилась , но все молча .
18|1526474567.6404917||— Василий Блаженный —  и Спас-на-Бору , итальянские соборы — и что-то киргизское __из__ __острих__ башен на кремлевских стенах ... » Приезжая в сумерки ,  я иногда заставал ее на диване только в одном шелковом архалуке , отороченном соболем , — наследство моей астраханской бабушки , сказала она , — сидел возле нее в полутьме , не зажигая огня , и целовал ее руки , ноги , изумительное в своей гладкости тело ... И она ничему не противилась , но все молча .
18|1526332363.3299146||Темнел московский серый зимний день , холодно зажигался газ в фонарях , тепло освещались витрины магазинов — и разгоралась вечерняя , освобождающаяся от дневных дел московская жизнь : гуще и бодрей неслись извозчичьи санки , тяжелей гремели переполненные , ныряющие трамваи , — в сумраке уже видно было , как с шипением сыпались с проводов зеленые звезды — оживленнее спешили по снежным тротуарам мутно чернеющие прохожие ... Каждый вечер мчал меня в этот час на вытягивающемся рысаке мой кучер — от Красных ворот к храму Христа Спасителя : она жила против него ; каждый вечер я возил ее обедать в « Прагу » , в « Эрмитаж » , в « Метрополь » , после обеда в театры , на концерты , а там к « Яру » , в « Стрельну » ... Чем все это должно кончиться , я не знал и старался не думать , не додумывать : было бесполезно — так же , как говорить с ней об этом : она раз навсегда отвела разговоры о нашем  будущем ; она была __загадочной__ , __непонятной__ для меня , __страннымы__ были и наши с ней отношения — совсем __близкие__ мы  все еще не были ; и все это без конца держало меня в неразрешающемся напряжении , в мучительном ожидании — и вместе с тем был я несказанно счастлив каждым часом , проведенным возле нее .
18|1526401515.8012207||В комнате пахло цветами ,  и она соединялась для меня с их запахом ; __из-под__ __одным__ окном низко лежала вдали огромная картина заречной снежно-сизой Москвы ;  в другое , левее , была видна часть Кремля , напротив , как-то не в меру близко , белела слишком новая громада Христа Спасителя , в золотом куполе которого синеватыми пятнами отражались галки , вечно вившиеся вокруг него ... « Странный город !
18|1526401515.8012207||В комнате пахло цветами , и она соединялась для меня с их запахом ; за одним окном низко лежала вдали огромная картина заречной снежно-сизой Москвы ; в другое , левее , была видна часть Кремля , напротив ,  как-то не в меру близко , __белеет__ слишком новая громада __христоса__ Спасителя , в __золотой__ куполе __которая__ синеватыми пятнами __отражалась__ галки  , вечно вившиеся вокруг него ... « Странный город !
18|1526333333.204234||Кроме того , меня интересует история ... » Жила она одна , — вдовый отец ее ,  просвещенный человек знатного купеческого рода , жил на покое в __твере__ , что-то , как все такие купцы , собирал .
18|1526398525.4814167||—  Все так , — говорила она , — но все-таки __помолчайте__ немного , почитайте что-нибудь , покурите ... — Не могу  я молчать !
18|1526398697.2525969||— __представлите__ .
18|1526475963.018496||— Счастье , счастье  ... « Счастье наше , дружок , как вода в __бредене__ : тянешь — надулось , а вытащишь — ничего нету  » .
18|1526476071.0108411||И опять весь вечер говорил только о __посторонном__ — о новой постановке Художественного театра , о новом рассказе  Андреева ... С меня опять было довольно и того , что вот я сперва тесно сижу с ней в летящих и раскатывающихся санках , держа ее в гладком мехе шубки , потом вхожу с ней в людную залу ресторана под марш из « Аиды » , ем и пью рядом с ней , слышу ее медленный голос , гляжу на губы , которые целовал час тому назад , — да , целовал , говорил я себе , с восторженной благодарностью глядя на них , на темный пушок над ними , на гранатовый бархат платья , на скат плеч и овал грудей , обоняя какой-то слегка пряный запах ее волос , думая : « Москва , Астрахань , Персия , Индия !
19|1526587854.8200667||Для этого недостаточно выиграть 200 000 , получить Белого Орла , жениться на  хорошенькой , прослыть __благонамеренного__ — все эти __благи__ тленны и __поддаються__ привычке .
19|1526587977.2660193||Когда  к тебе на __даче__ приезжают бедные родственники , то не __бледнешь__ , а торжествуя __восклицаешь__ : « Хорошо , что это  не городовые !
19|1526587977.2660193||А это нетрудно  : Когда у тебя в кармане загораются спички , то __радоваешься__ и __благодаришь__ небо , что у тебя в кармане не  пороховой погреб .
19|1526588157.9234993||Радуйся , что ты не лошадь конножелезки , не коховская « запятая » , не трихина , не  свинья , не осел , не медведь , __который__ водят __цыганы__ , не клоп ... Радуйся , что ты не хромой  , не слепой , не глухой , не немой , не холерный ... Радуйся , что в данную минуту ты не сидишь на скамье подсудимых , не видишь пред собой кредитора и не беседуешь о гонораре с Турбой .
19|1526588244.1029499||Радуйся , что ты не лошадь конножелезки , не коховская « запятая » , не трихина , не свинья , не осел , не медведь , которого водят цыгане , не клоп ... Радуйся , что ты не хромой , не слепой , не глухой , не немой , не холерный ... Радуйся , что в  __данной__ __минуте__ ты не сидишь на скамье подсудимых , не __видешь__ пред __себя__ кредитора и не беседуешь о гонораре с Турбой  .
20|1526379014.588||С их помощью исследователь , используя только веб-браузер , может в любом месте и в любое  время заходить в __архив__ данных и пользоваться __инструментом__ для их __обрабоок__ .
20|1526331589.8989902|| Не так давно выяснилось , к примеру , что в __морскые__ походы с ними отправлялись жены .
20|1526329751.3852472||Ее __эпицентр__ стал __египетом__ , откуда __мышелы__ достаточно быстро достигли дальних уголков Африки ,  Азии и Европы .
20|1526329751.3852472||Ее __эпицентр__ стал __египетом__ , откуда __мышелы__ достаточно быстро достигли дальних уголков Африки , Азии и Европы  .
20|1526331177.1585677||Ее эпицентром стал Египет , откуда __мышелы__ достаточно быстро достигли дальних уголков Африки , Азии и Европы  .
20|1526331871.6056783||Ее эпицентром __статл__ Египет , откуда __мышлы__ достаточно быстро достигли дальних уголков Африки , Азии и Европы  .
20|1526331871.6056783||Ее эпицентром __статл__ Египет , откуда __мышлы__ достаточно быстро достигли дальних уголков Африки  , Азии и Европы .
20|1526330206.9587126||Так , __кошачие__ останки были найдены в погребении __скандинавя__ в северной Германии .
20|1526330206.9587126||А в коллекции датского  Музея естественной истории есть предметы одежды викингов , сделанные из __кошачей__ __шкуры__ .
20|1526330206.9587126||А в коллекции датского Музея  естественной истории есть предметы одежды викингов , сделанные из __кошачей__ __шкуры__ .
20|1526332098.9094036||Так , __кошачи__ останки были найдены в погребении скандинава в северной Германии .
20|1526332098.9094036||А в коллекции датского  Музея естественной истории есть предметы одежды викингов , сделанные из __кошачих__ шкур .
20|1526330982.2547426||И одними женами  дело не ограничивалось – новое исследование показало , что скандинавы __бралт__ с собой еще и котов .
20|1526331668.672259||И __одными__ женами дело не ограничивалось – новое исследование показало , что  скандинавы брали с собой еще и котов .
20|1526331060.862115||Временной разброс __останок__ тоже был широк : от каменного века ( 8 ,  9 тыс .
20|1526331741.6284971||Временной разброс __останок__ тоже был широк : от каменного века ( 8 ,  9 тыс .
20|1526376098.5926673||Если у тебя болит один зуб , то __ликовай__ , что у тебя __болеют__ не все зубы .
20|1526376340.305821||Если тебя __секет__ березой , то дрыгай __ногу__ и восклицай : « Как  я счастлив , что меня секут не крапивой !
20|1526376420.6937528||И так далее ... __последгй__ , человече , моему совету , и жизнь твоя будет  состоять из сплошного ликования .
21|1560861790.3195577|1|Только  они разговаривали не просто , как другие ребята , а __разказывали__ друг другу разные небылицы , будто пошли на спор ,  кто кого переврет .
21|1560862140.2733831|1|— А я , —  говорит Стасик , — сначала был маленький , а потом __выраст__ большой , а потом снова стал маленький , а теперь  опять скоро буду большой .
21|1560861449.6662107|1|Кроме того , коты часто фигурируют в скандинавской мифологии : они тащат на себе колесницу богини любви Фрейи , а у Локи из Утгарда был настолько большой кот , что его не мог поднять сам Тор        Кошки , вероятно , __зашищали__ корабельные запасы пищи от вредителей-грызунов .
21|1560863065.7413273|1|Они , возможно , и были __суровями__ и уж точно не чурались грабежей , но от одиночества  в своих дальних походах не страдали .
21|1560863073.5348654|2|Они , возможно , и были __суровями__ и уж точно не чурались грабежей , но от одиночества  в своих дальних походах не страдали .
21|1560863199.1630666|1|Исследователи из парижского Института Жака Моно проанализировали ДНК 290 котов из 30 археологических памятников , разбросанных по  разным уголкам планеты : по Европе , Ближнему __востока__ и __африкы__ .
21|1560863225.653698|2|Исследователи из парижского Института Жака Моно проанализировали ДНК 290 котов из 30 археологических памятников , разбросанных по  разным уголкам планеты : по Европе , Ближнему __востока__ и __африкы__ .
21|1560880246.9889913|1|Я , может быть , __задержаюсь__ .
21|1560880273.7893088|2|— Конечно , проживем , — __говорию__ я .
21|1560880495.959452|1|Я такую кашу сварю , что пальцы __облизаем__ !
21|1560880495.959452|1|__сыты__ будешь , не __померем__ с __голода__ .
21|1560880629.538034|2|Сыт будешь , не __померешь__ с голоду .
21|1560880629.538034|2|Я такую кашу сварю , что пальцы __облизаешь__ !
21|1560881097.1208916|1|Греемся на __сольнишке__ и хлеб с вареньем жуем .
21|1560881452.2433758|1|Ты только за печкой __смотрешь__ , а я уж сварю , будь спокоен .
21|1560879387.0605376|1|Перед нами движутся религиозные процессии , плывут корабли , акробаты рискуют жизнью в играх с быком ,  придворные дамы восседают на пиру ... Можно увидеть , как __выгляжут__ и что __делают__ люди той далекой __эпоха__ , но ,  к сожалению , нельзя понять , о чем они говорят .
21|1560879387.0605376|1| Перед нами движутся религиозные процессии , плывут корабли , акробаты __рисковуют__ жизнью в __игра__ с быком , придворные дамы восседают на  пиру ... Можно увидеть , как выглядели и что делали люди той далекой эпохи , но , к сожалению , нельзя понять , о чем они говорят .
21|1560879393.694781|2| Перед нами движутся религиозные процессии , плывут корабли , акробаты __рисковуют__ жизнью в играх с быком , придворные дамы восседают на  пиру ... Можно увидеть , как выглядели и что делали люди той далекой эпохи , но , к сожалению , нельзя понять , о чем они говорят .
21|1560879393.694781|2|Перед нами движутся религиозные процессии , плывут корабли , акробаты рискуют жизнью в играх с быком ,  придворные дамы восседают на пиру ... Можно увидеть , как __выгляжут__ и что __делают__ люди той далекой эпохи , но ,  к сожалению , нельзя понять , о чем они говорят .
21|1560879565.1759474|1|Между тем  в западной части дворца в Кноссе был __найденный__ архив глиняных __табличик__ .
22|1556827442.856553|1|И так далее ... Последуй , человече , моему совету , и жизнь твоя будет состоять из сплошного ликования           Жизнь __прениприятная__ штука , но сделать ее прекрасной очень нетрудно .
22|1556827541.2024248|1|Для того , чтобы __ощущить__ в себе счастье без перерыва , даже в минуты скорби  и печали , нужно : а ) уметь довольствоваться настоящим и б ) радоваться сознанию , что « могло бы быть и хуже » .
22|1556827796.6141274|1|А это нетрудно : Когда  у тебя в кармане загораются спички , то радуйся и __влагодари__ небо , что у тебя в кармане не пороховой погреб  .
22|1556827796.6141274|1|Когда к тебе на дачу приезжают бедные родственники , то не бледней ,  а __торжествуй__ восклицай : « Хорошо , что это не __городовое__ !
22|1556827803.046685|2|Когда к тебе на дачу приезжают бедные родственники , то не бледней ,  а __торжествуй__ восклицай : « Хорошо , что это не __городовое__ !
23|1551433594.4979773||Я очень по Мишке __соскучелся__ .
23|1551433785.847845||— Конечно , __прожитй__ , — __говорил__ я .
23|1551433916.201837||__сумещь__ ?
23|1551433916.201837||— __сумю__ , — говорит Мишка .
23|1551431263.2672923||Главные атакующие фигуры – конь , орудие и колесница         Шахматы известны в __китаи__ очень давно .
23|1551431263.2672923||В саду старика __крестьяна__ в провинции Пачиу ( ныне Хунань ) необычайно разрослось __апельсинового__  дерево .
23|1551431987.2175586||Своей __высоте__ оно __превосходут__ другие __дерев__ в несколько раз , и __тот__ стали чахнуть  .
23|1551431987.2175586||После нескольких ударов топора оно упало , а к __сиридиние__ его крестьянин __обнаружал__ двух стариков , занятых какой-то неизвестной игрой  .
23|1551431987.2175586||После нескольких  ударов топора оно упало , а к __сиридиние__ его крестьянин __обнаружал__ двух стариков , занятых какой-то неизвестной игрой .
23|1551432314.9218087||Когда партия закончилась и дровосек вернулся в село , то узнал , что с тех пор ,  как он ушел , минули __сотня__ лет ... В китайских __щахматах__ 32 __крожошка__ .
